snapped_at,price,market_cap,total_volume
2022-01-01 00:00:00 UTC,109.62815282481401,26870290075.549736,1284949876.1474845
2022-01-02 00:00:00 UTC,114.02114384025094,27759632698.089516,729756931.8571017
2022-01-03 00:00:00 UTC,113.23228624603189,27631018652,726073344.2588211
2022-01-04 00:00:00 UTC,108.28557609445389,26456464798.88434,759170312.7669234
2022-01-05 00:00:00 UTC,103.98916803062998,25697775175.187897,870797728.0167084
2022-01-06 00:00:00 UTC,98.22594702793623,24044737449.47953,1164966360.2988079
2022-01-07 00:00:00 UTC,95.53298443372405,23404042346.930237,861987666.4147246
2022-01-08 00:00:00 UTC,86.83172329068684,21135819074.46434,1082203230.1479845
2022-01-09 00:00:00 UTC,84.06221177214938,20626079980.35316,905127606.1225137
2022-01-10 00:00:00 UTC,89.0602012,21605329949.54757,808404528.9359772
2022-01-11 00:00:00 UTC,84.44712294932509,20617858212.16098,1057285447.2015418
2022-01-12 00:00:00 UTC,89.58628102476806,21916125064.43344,682963668.5279102
2022-01-13 00:00:00 UTC,96.02785348897338,23428417146.950607,908538243.5785203
2022-01-14 00:00:00 UTC,89.70610152,22019021975.669594,733053265.7440205
2022-01-15 00:00:00 UTC,90.37756070759045,22039413879.223244,617027307.3641539
2022-01-16 00:00:00 UTC,93.43265339078472,22849251757.911392,481150093.0742437
2022-01-17 00:00:00 UTC,92.27684496953147,22554617352.205124,478918891.6117259
2022-01-18 00:00:00 UTC,86.89130228462591,21246442919.975197,574515252.3004528
2022-01-19 00:00:00 UTC,86.04701525076175,21061012482.794395,492077219.29326475
2022-01-20 00:00:00 UTC,82.96719960877226,20325852120.202187,513929559.85847765
2022-01-21 00:00:00 UTC,79.47966545534564,19561084110.463524,528582436.5349151
2022-01-22 00:00:00 UTC,65.92302814515385,16135812631.459578,1185727532.4319305
2022-01-23 00:00:00 UTC,59.739227273747346,14582365552.129837,1387501444.1788173
2022-01-24 00:00:00 UTC,64.74252028287475,15802266008.979528,917185256.2088094
2022-01-25 00:00:00 UTC,63.03144057421583,15511054813.039145,1091805049.846834
2022-01-26 00:00:00 UTC,68.14885745000299,16677263229.09035,938395789
2022-01-27 00:00:00 UTC,66.13920576,16327345554.614626,1134178090.9227676
2022-01-28 00:00:00 UTC,64.83742724920603,15801360455.294256,872727504.8365759
2022-01-29 00:00:00 UTC,67.21151441,16458378321.875147,629457552.1525306
2022-01-30 00:00:00 UTC,72.24859174245796,17634080206,666456963.6922847
2022-01-31 00:00:00 UTC,68.12597830077597,16702670620.82275,498620309.4172563
2022-02-01 00:00:00 UTC,70.07098704816191,17153285601.80485,666682025.1
2022-02-02 00:00:00 UTC,73.49526715004099,18018324038.76135,805386721.8682183
2022-02-03 00:00:00 UTC,67.99931407727212,16631804054.745716,837755498.2193935
2022-02-04 00:00:00 UTC,68.10978569432784,16668547341.424147,665952175.4586505
2022-02-05 00:00:00 UTC,77.44431467666708,18749173999.910465,923112809.2235307
2022-02-06 00:00:00 UTC,77.49835136657174,18990442856.545864,786295264.9180106
2022-02-07 00:00:00 UTC,78.68841096573442,19214427634.106396,475873376.3651101
2022-02-08 00:00:00 UTC,83.42542500941947,20480016859.35281,859468140.6765712
2022-02-09 00:00:00 UTC,86.54164966375589,21203090311.567486,1885896785.9861736
2022-02-10 00:00:00 UTC,90.21655187774643,22128330082.16416,928171701.5065773
2022-02-11 00:00:00 UTC,91.15470487,22299787850.429005,1232878398
2022-02-12 00:00:00 UTC,81.68718694613128,20006597365.827682,1007497662.1492882
2022-02-13 00:00:00 UTC,81.16809113081067,19813047767.691463,849647460.8
2022-02-14 00:00:00 UTC,78.26386646264866,19234015689.580048,529755145.9971326
2022-02-15 00:00:00 UTC,81.96691615397846,20076170837.628372,684448631.4462265
2022-02-16 00:00:00 UTC,92.80390482189645,22898881742.141956,970909305.2598561
2022-02-17 00:00:00 UTC,95.43921706,23575036247.060913,1333420687.072834
2022-02-18 00:00:00 UTC,88.22137798419865,21722888537.97914,1383010676.7536752
2022-02-19 00:00:00 UTC,84.08542703442194,20666288885.38893,957924969.9419198
2022-02-20 00:00:00 UTC,85.23013900266344,20867020371.071518,636547008.3074145
2022-02-21 00:00:00 UTC,77.41401345063362,19088069720.957306,765815215.2497256
2022-02-22 00:00:00 UTC,70.01952448270374,17240927125.27028,1247817729.5230663
2022-02-23 00:00:00 UTC,74.53198072066766,18287622395.737656,1024212300.2540458
2022-02-24 00:00:00 UTC,73.90862676,18193338945.956024,1294350940.2904615
2022-02-25 00:00:00 UTC,76.61415673133952,18830562451.198696,2333967745.423187
2022-02-26 00:00:00 UTC,80.98431323065903,19929297536.55785,1478105195.4363196
2022-02-27 00:00:00 UTC,81.63315481487143,20037179963.693264,1091134381.363367
2022-02-28 00:00:00 UTC,74.94355130572825,18405566797.630634,1182335803.249564
2022-03-01 00:00:00 UTC,84.35136291891277,20678374642.598232,1381432825
2022-03-02 00:00:00 UTC,86.83874383,21366728263.48392,1831128371.972589
2022-03-03 00:00:00 UTC,83.18374727675494,20583813351.155586,1302568066.0976186
2022-03-04 00:00:00 UTC,78.82042617,19488998594.910755,1220049359.458512
2022-03-05 00:00:00 UTC,75.76934702978485,20135720441,1420126801.3780692
2022-03-06 00:00:00 UTC,76.91685905350708,20410960617.496662,763499420.9062598
2022-03-07 00:00:00 UTC,72.56544866386706,19298906468.120083,716010210.6086961
2022-03-08 00:00:00 UTC,71.90121422528819,19103616815.02364,905588652.9841592
2022-03-09 00:00:00 UTC,72.91840310031066,19415435795.16342,1072935854.6159312
2022-03-10 00:00:00 UTC,77.68601254822927,20664526832.843094,1349934553.223157
2022-03-11 00:00:00 UTC,74.03728592,19691912748.751568,952703727.2442709
2022-03-12 00:00:00 UTC,71.19753938241577,19041553664.375774,1167140208.8914454
2022-03-13 00:00:00 UTC,70.97308147,18903706416.681538,465679025.9340313
